n_chunks, chunks_size, qos, sync, size, ns
1,2048,0,1,Huge,22010625
1,2048,0,1,Huge,20161115
1,2048,0,0,Tiny,891408
1,2048,0,0,Tiny,1706331
1,2048,0,0,Tiny,2810077
1,2048,0,0,Tiny,3276764
1,2048,0,0,Tiny,4035267
1,2048,0,0,Tiny,4066995
1,2048,0,0,Small,3008384
1,2048,0,0,Small,6070387
1,2048,0,0,Small,12104611
1,2048,0,0,Small,14698614
1,2048,0,0,Small,17842423
1,2048,0,0,Small,18445833
1,2048,0,0,Medium,6422042
1,2048,0,0,Medium,15788222
1,2048,0,0,Medium,29164213
1,2048,0,0,Medium,41064902
1,2048,0,0,Medium,47529868
1,2048,0,0,Medium,52678469
1,2048,0,0,Large,13994569
1,2048,0,0,Large,26503773
1,2048,0,0,Large,38933468
1,2048,0,0,Large,51119735
1,2048,0,0,Large,78437707
1,2048,0,0,Large,91673132
1,2048,0,0,Huge,21856680
1,2048,0,0,Huge,49553514
1,2048,0,0,Huge,99605581
1,2048,0,0,Huge,120568275
1,2048,0,0,Huge,163119314
1,4096,0,1,Tiny,595136
1,4096,0,1,Tiny,555970
1,4096,0,1,Tiny,530950
1,4096,0,1,Tiny,517614
1,4096,0,1,Tiny,554250
1,4096,0,1,Small,1964206
1,4096,0,1,Small,2028677
1,4096,0,1,Small,1988039
1,4096,0,1,Small,1840754
1,4096,0,1,Small,1888879
1,4096,0,1,Medium,4116477
1,4096,0,1,Medium,3265094
1,4096,0,1,Medium,3428847
1,4096,0,1,Medium,3220074
1,4096,0,1,Medium,3442525
1,4096,0,1,Large,6675896
1,4096,0,1,Large,6570217
1,4096,0,1,Large,6146696
1,4096,0,1,Large,7828782
1,4096,0,1,Large,6900587
1,4096,0,1,Huge,13619578
1,4096,0,1,Huge,12813991
1,4096,0,1,Huge,12411269
1,4096,0,1,Huge,12601603
1,4096,0,1,Huge,12146932
1,4096,0,0,Tiny,849230
1,4096,0,0,Tiny,1440079
1,4096,0,0,Tiny,2246171
1,4096,0,0,Tiny,2572217
1,4096,0,0,Tiny,2691888
1,4096,0,0,Tiny,3318988
1,4096,0,0,Small,1916035
1,4096,0,0,Small,3691067
1,4096,0,0,Small,3809091
1,4096,0,0,Small,5550089
1,4096,0,0,Small,8623371
1,4096,0,0,Small,10597546
1,4096,0,0,Medium,4101603
1,4096,0,0,Medium,8026960
1,4096,0,0,Medium,15929987
1,4096,0,0,Medium,19705928
1,4096,0,0,Medium,23308464
1,4096,0,0,Medium,27174694
1,4096,0,0,Large,13874805
1,4096,0,0,Large,18615589
1,4096,0,0,Large,31985197
1,4096,0,0,Large,39189591
1,4096,0,0,Large,53820449
1,4096,0,0,Large,68865281
1,4096,0,0,Huge,16884059
1,4096,0,0,Huge,32185521
1,4096,0,0,Huge,44123076
1,4096,0,0,Huge,55332442
1,4096,0,0,Huge,67115888
1,4096,0,0,Huge,78639659
1,8192,0,1,Tiny,591188
1,8192,0,1,Tiny,391003
1,8192,0,1,Tiny,417205
1,8192,0,1,Tiny,467122
1,8192,0,1,Tiny,362978
1,8192,0,1,Small,1433907
1,8192,0,1,Small,1512438
1,8192,0,1,Small,1423464
1,8192,0,1,Small,1450934
1,8192,0,1,Small,1440074
1,8192,0,1,Medium,2978172
1,8192,0,1,Medium,2604153
1,8192,0,1,Medium,2693596
1,8192,0,1,Medium,2707121
1,8192,0,1,Medium,2568516
1,8192,0,1,Large,4767624
1,8192,0,1,Large,5462452
1,8192,0,1,Large,5053239
1,8192,0,1,Large,4812600
1,8192,0,1,Large,4815132
1,8192,0,1,Huge,9052924
1,8192,0,1,Huge,8989208
1,8192,0,1,Huge,8596754
1,8192,0,1,Huge,8384175
1,8192,0,1,Huge,11270336
1,8192,0,0,Tiny,527438
1,8192,0,0,Tiny,517412
1,8192,0,0,Tiny,1176864
1,8192,0,0,Tiny,1589902
1,8192,0,0,Tiny,807000
1,8192,0,0,Tiny,1225926
1,8192,0,0,Small,1841016
1,8192,0,0,Small,3140276
1,8192,0,0,Small,4178182
1,8192,0,0,Small,5197065
1,8192,0,0,Small,6195381
1,8192,0,0,Small,2977738
1,8192,0,0,Medium,3968344
1,8192,0,0,Medium,6315689
1,8192,0,0,Medium,8671468
1,8192,0,0,Medium,10786404
1,8192,0,0,Medium,13002661
1,8192,0,0,Medium,15096359
1,8192,0,0,Large,4111660
1,8192,0,0,Large,8447968
1,8192,0,0,Large,16148142
1,8192,0,0,Large,20343051
1,8192,0,0,Large,24248687
1,8192,0,0,Large,28394934
1,8192,0,0,Huge,7357453
1,8192,0,0,Huge,14336413
1,8192,0,0,Huge,21255377
1,8192,0,0,Huge,33553861
1,8192,0,0,Huge,47481104
1,8192,0,0,Huge,54650256
3,32,0,1,Tiny,17069141
3,32,0,1,Tiny,17869104
3,32,0,1,Tiny,17657340
3,32,0,1,Tiny,16720938
3,32,0,1,Tiny,16393426
3,32,0,1,Small,109257311
3,32,0,1,Small,118566128
3,32,0,1,Small,117400579
3,32,0,1,Small,116164912
3,32,0,1,Small,130060498
3,32,0,1,Medium,303333964
3,32,0,1,Medium,289492249
3,32,0,1,Medium,282805381
3,32,0,1,Medium,279903489
3,32,0,1,Medium,278309228
3,32,0,1,Large,541269969
3,32,0,1,Large,547701363
3,32,0,1,Large,536224750
3,32,0,1,Large,509811202
3,32,0,1,Large,519992972
3,32,0,1,Huge,939497315
3,32,0,1,Huge,944790762
3,32,0,1,Huge,1002861979
3,32,0,1,Huge,1024755871
3,32,0,1,Huge,1008439765
3,32,0,0,Tiny,18448939
3,32,0,0,Tiny,36194166
3,32,0,0,Tiny,53582678
3,32,0,0,Tiny,69713667
3,32,0,0,Tiny,89439640
3,32,0,0,Tiny,112827655
3,32,0,0,Small,119905630
3,32,0,0,Small,248112465
3,32,0,0,Small,368561122
3,32,0,0,Small,484513818
3,32,0,0,Small,609911890
3,32,0,0,Small,724669402
3,32,0,0,Medium,264793587
3,32,0,0,Medium,526369492
3,32,0,0,Medium,794624438
3,32,0,0,Medium,1048282988
3,32,0,0,Medium,1320529679
3,32,0,0,Medium,1599834257
3,32,0,0,Large,537461158
3,32,0,0,Large,1120132551
3,32,0,0,Large,1710699902
3,32,0,0,Large,2282835648
3,32,0,0,Large,2825057097
3,32,0,0,Huge,3383077974
3,32,0,0,Huge,1659344652
3,32,0,0,Huge,2746607087
3,32,0,0,Huge,3801090139
3,32,0,0,Huge,4804771580
3,32,0,0,Huge,5878730765
3,64,0,1,Tiny,26290328
3,64,0,1,Tiny,26091435
3,64,0,1,Tiny,25130680
3,64,0,1,Tiny,15029804
3,64,0,1,Tiny,7896338
3,64,0,1,Small,54475866
3,64,0,1,Small,53929574
3,64,0,1,Small,53422982
3,64,0,1,Small,53634916
3,64,0,1,Small,56337493
3,64,0,1,Medium,125126220
3,64,0,1,Medium,132778797
3,64,0,1,Medium,141991161
3,64,0,1,Medium,135671425
3,64,0,1,Medium,134047672
3,64,0,1,Large,266776274
3,64,0,1,Large,258094169
3,64,0,1,Large,285414316
3,64,0,1,Large,252513362
3,64,0,1,Large,245387386
3,64,0,1,Huge,468204861
3,64,0,1,Huge,473285448
3,64,0,1,Huge,471488793
3,64,0,1,Huge,469280711
3,64,0,1,Huge,455040489
3,64,0,0,Tiny,8434642
3,64,0,0,Tiny,21450897
3,64,0,0,Tiny,47568521
3,64,0,0,Tiny,56087192
3,64,0,0,Tiny,72117467
3,64,0,0,Tiny,68101881
3,64,0,0,Small,62255176
3,64,0,0,Small,121221708
3,64,0,0,Small,183350648
3,64,0,0,Small,250471972
3,64,0,0,Small,308093589
3,64,0,0,Small,377830366
3,64,0,0,Medium,131932476
3,64,0,0,Medium,292138477
3,64,0,0,Medium,449586758
3,64,0,0,Medium,583733973
3,64,0,0,Medium,729402816
3,64,0,0,Medium,859884973
3,64,0,0,Large,264556442
3,64,0,0,Large,534663413
3,64,0,0,Large,846641681
3,64,0,0,Large,1116705147
3,64,0,0,Large,1419968776
3,64,0,0,Large,1701890033
3,64,0,0,Huge,545601566
3,64,0,0,Huge,1023901582
3,64,0,0,Huge,1554891059
3,64,0,0,Huge,2062339133
3,64,0,0,Huge,2625608537
3,64,0,0,Huge,3149450421
3,128,0,1,Tiny,4366867
3,128,0,1,Tiny,5179889
3,128,0,1,Tiny,4561030
3,128,0,1,Tiny,4009307
3,128,0,1,Tiny,4166061
3,128,0,1,Small,27775663
3,128,0,1,Small,34573961
3,128,0,1,Small,44000699
3,128,0,1,Small,26541188
3,128,0,1,Small,28602440
3,128,0,1,Medium,63074919
3,128,0,1,Medium,83316426
3,128,0,1,Medium,62687187
3,128,0,1,Medium,68981458
3,128,0,1,Medium,78963352
3,128,0,1,Large,126279381
3,128,0,1,Large,127586777
3,128,0,1,Large,133257896
3,128,0,1,Large,124235098
3,128,0,1,Large,128646973
3,128,0,1,Huge,239434227
3,128,0,1,Huge,255463931
3,128,0,1,Huge,251940172
3,128,0,1,Huge,229631902
3,128,0,1,Huge,231737498
3,128,0,0,Tiny,4550374
3,128,0,0,Tiny,9231584
3,128,0,0,Tiny,13405472
3,128,0,0,Tiny,17948744
3,128,0,0,Tiny,28289028
3,128,0,0,Tiny,31486639
3,128,0,0,Small,31666129
3,128,0,0,Small,60670213
3,128,0,0,Small,89069472
3,128,0,0,Small,117246146
3,128,0,0,Small,154681598
3,128,0,0,Small,180251376
3,128,0,0,Medium,67679222
3,128,0,0,Medium,133457211
3,128,0,0,Medium,203895632
3,128,0,0,Medium,274116631
3,128,0,0,Medium,342044953
3,128,0,0,Medium,406627432
3,128,0,0,Large,135656002
3,128,0,0,Large,262005903
3,128,0,0,Large,430292311
3,128,0,0,Large,556674987
3,128,0,0,Large,695516684
3,128,0,0,Large,832248962
3,128,0,0,Huge,273008766
3,128,0,0,Huge,541114122
3,128,0,0,Huge,848820269
3,128,0,0,Huge,1120806441
3,128,0,0,Huge,1389365587
3,256,0,1,Tiny,6901624
3,256,0,1,Tiny,6817389
3,256,0,1,Tiny,6741458
3,256,0,1,Tiny,6764482
3,256,0,1,Tiny,6901492
3,256,0,1,Small,32032016
3,256,0,1,Small,15875432
3,256,0,1,Small,16048243
3,256,0,1,Small,14926515
3,256,0,1,Small,14614809
3,256,0,1,Medium,38806898
3,256,0,1,Medium,34535881
3,256,0,1,Medium,52992848
3,256,0,1,Medium,37357843
3,256,0,1,Medium,36210156
3,256,0,1,Large,73420212
3,256,0,1,Large,71347254
3,256,0,1,Large,68840389
3,256,0,1,Large,69662109
3,256,0,1,Large,85612150
3,256,0,1,Huge,168049585
3,256,0,1,Huge,137998295
3,256,0,1,Huge,145754071
3,256,0,1,Huge,138863474
3,256,0,1,Huge,142410776
3,256,0,0,Tiny,2621022
3,256,0,0,Tiny,5651192
3,256,0,0,Tiny,8102671
3,256,0,0,Tiny,11064508
3,256,0,0,Tiny,11048750
3,256,0,0,Tiny,13464666
3,256,0,0,Small,17214937
3,256,0,0,Small,32841572
3,256,0,0,Small,48859721
3,256,0,0,Small,65989573
3,256,0,0,Small,88238046
3,256,0,0,Small,104652307
3,256,0,0,Medium,38319973
3,256,0,0,Medium,85139274
3,256,0,0,Medium,135176685
3,256,0,0,Medium,170179467
3,256,0,0,Medium,204778140
3,256,0,0,Medium,257266366
3,256,0,0,Large,75204218
3,256,0,0,Large,148456343
3,256,0,0,Large,224981234
3,256,0,0,Large,299134356
3,256,0,0,Large,398260674
3,256,0,0,Huge,472417178
3,256,0,0,Huge,208461636
3,256,0,0,Huge,382947870
3,256,0,0,Huge,523488239
3,256,0,0,Huge,681855551
3,256,0,0,Huge,821067420
3,256,0,0,Huge,986551289
3,512,0,1,Tiny,2065572
3,512,0,1,Tiny,1471863
3,512,0,1,Tiny,1412753
3,512,0,1,Tiny,1351008
3,512,0,1,Tiny,1458211
3,512,0,1,Small,8802693
3,512,0,1,Small,7959639
3,512,0,1,Small,7970652
3,512,0,1,Small,8001847
3,512,0,1,Small,10219327
3,512,0,1,Medium,28756985
3,512,0,1,Medium,31729974
3,512,0,1,Medium,17745156
3,512,0,1,Medium,17782057
3,512,0,1,Medium,18012521
3,512,0,1,Large,38427930
3,512,0,1,Large,36976722
3,512,0,1,Large,37323251
3,512,0,1,Large,41167830
3,512,0,1,Large,34866138
3,512,0,1,Huge,72107681
3,512,0,1,Huge,72480785
3,512,0,1,Huge,67985837
3,512,0,1,Huge,69247909
3,512,0,1,Huge,73019140
3,512,0,0,Tiny,2225971
3,512,0,0,Tiny,3721242
3,512,0,0,Tiny,5369397
3,512,0,0,Tiny,6810888
3,512,0,0,Tiny,8005705
3,512,0,0,Tiny,11197962
3,512,0,0,Small,8299606
3,512,0,0,Small,16882154
3,512,0,0,Small,40539280
3,512,0,0,Small,51796947
3,512,0,0,Small,64869719
3,512,0,0,Medium,77225951
3,512,0,0,Medium,36231920
3,512,0,0,Medium,54154310
3,512,0,0,Medium,72354116
3,512,0,0,Medium,101610463
3,512,0,0,Medium,131493588
3,512,0,0,Medium,147347246
3,512,0,0,Large,36709615
3,512,0,0,Large,73960396
3,512,0,0,Large,115469712
3,512,0,0,Large,157157034
3,512,0,0,Large,194450230
3,512,0,0,Large,262052738
3,512,0,0,Huge,73272604
3,512,0,0,Huge,142997572
3,512,0,0,Huge,229475456
3,512,0,0,Huge,320300827
3,512,0,0,Huge,393959952
3,1024,0,1,Tiny,2158779
3,1024,0,1,Tiny,1889561
3,1024,0,1,Tiny,1854586
3,1024,0,1,Tiny,1882989
3,1024,0,1,Tiny,1771642
3,1024,0,1,Small,11619689
3,1024,0,1,Small,11980899
3,1024,0,1,Small,12046618
3,1024,0,1,Small,12647580
3,1024,0,1,Small,18025151
3,1024,0,1,Medium,14304351
3,1024,0,1,Medium,10314347
3,1024,0,1,Medium,10040218
3,1024,0,1,Medium,9993392
3,1024,0,1,Medium,10462256
3,1024,0,1,Large,19998230
3,1024,0,1,Large,24397339
3,1024,0,1,Large,24991130
3,1024,0,1,Large,21581525
3,1024,0,1,Large,21841604
3,1024,0,1,Huge,53402610
3,1024,0,1,Huge,40701431
3,1024,0,1,Huge,54390641
3,1024,0,1,Huge,53465860
3,1024,0,1,Huge,39807399
3,1024,0,0,Tiny,1068613
3,1024,0,0,Tiny,2755987
3,1024,0,0,Tiny,4581163
3,1024,0,0,Tiny,4663355
3,1024,0,0,Tiny,5622751
3,1024,0,0,Tiny,4855327
3,1024,0,0,Small,6030602
3,1024,0,0,Small,11485793
3,1024,0,0,Small,20711773
3,1024,0,0,Small,20223178
3,1024,0,0,Small,25158258
3,1024,0,0,Small,30755655
3,1024,0,0,Medium,10809222
3,1024,0,0,Medium,21586661
3,1024,0,0,Medium,36849952
3,1024,0,0,Medium,46811055
3,1024,0,0,Medium,57816985
3,1024,0,0,Medium,67739975
3,1024,0,0,Large,19875424
3,1024,0,0,Large,39669786
3,1024,0,0,Large,60452558
3,1024,0,0,Large,80560390
3,1024,0,0,Large,100338097
3,1024,0,0,Huge,129596775
3,1024,0,0,Huge,64590724
3,1024,0,0,Huge,122650915
3,1024,0,0,Huge,173035262
3,1024,0,0,Huge,233788352
3,1024,0,0,Huge,292647739
3,2048,0,1,Tiny,1413369
3,2048,0,1,Tiny,1286127
3,2048,0,1,Tiny,1296207
3,2048,0,1,Tiny,1303052
3,2048,0,1,Tiny,1317381
3,2048,0,1,Small,7168948
3,2048,0,1,Small,7090628
3,2048,0,1,Small,7057145
3,2048,0,1,Small,7025981
3,2048,0,1,Small,7791177
3,2048,0,1,Medium,19352115
3,2048,0,1,Medium,9768378
3,2048,0,1,Medium,9070679
3,2048,0,1,Medium,8759891
3,2048,0,1,Medium,5971547
3,2048,0,1,Large,11817840
3,2048,0,1,Large,11785347
3,2048,0,1,Large,11281511
3,2048,0,1,Large,16855377
3,2048,0,1,Large,11434479
3,2048,0,1,Huge,20946353
3,2048,0,1,Huge,22391923
3,2048,0,1,Huge,22295413
3,2048,0,1,Huge,25217879
3,2048,0,1,Huge,22285106
3,2048,0,0,Tiny,714887
3,2048,0,0,Tiny,1453367
3,2048,0,0,Tiny,2599907
3,2048,0,0,Tiny,3239772
3,2048,0,0,Tiny,3888361
3,2048,0,0,Tiny,3833979
3,2048,0,0,Small,2835531
3,2048,0,0,Small,5568266
3,2048,0,0,Small,8112835
3,2048,0,0,Small,11122673
3,2048,0,0,Small,13573743
3,2048,0,0,Small,16293636
3,2048,0,0,Medium,6575168
3,2048,0,0,Medium,12491436
3,2048,0,0,Medium,26408534
3,2048,0,0,Medium,32353902
3,2048,0,0,Medium,37971099
3,2048,0,0,Large,51016527
3,2048,0,0,Large,24597495
3,2048,0,0,Large,35918397
3,2048,0,0,Large,46605410
3,2048,0,0,Large,56830792
3,2048,0,0,Large,67583675
3,2048,0,0,Large,82454374
3,2048,0,0,Huge,21274406
3,2048,0,0,Huge,42476970
3,2048,0,0,Huge,77098249
3,2048,0,0,Huge,98292962
3,2048,0,0,Huge,125060649
3,2048,0,0,Huge,144002546
3,4096,0,1,Tiny,682096
3,4096,0,1,Tiny,536518
3,4096,0,1,Tiny,527339
3,4096,0,1,Tiny,482551
3,4096,0,1,Tiny,559836
3,4096,0,1,Small,2489996
3,4096,0,1,Small,2343259
3,4096,0,1,Small,2344590
3,4096,0,1,Small,2145687
3,4096,0,1,Small,2001009
3,4096,0,1,Medium,4234826
3,4096,0,1,Medium,3345618
3,4096,0,1,Medium,3456222
3,4096,0,1,Medium,3513718
3,4096,0,1,Medium,13112076
3,4096,0,1,Large,7360575
3,4096,0,1,Large,12390804
3,4096,0,1,Large,9488734
3,4096,0,1,Large,8061591
3,4096,0,1,Large,7404690
3,4096,0,1,Huge,13285823
3,4096,0,1,Huge,12800623
3,4096,0,1,Huge,12264164
3,4096,0,1,Huge,14061634
3,4096,0,1,Huge,12746304
3,4096,0,0,Tiny,585955
3,4096,0,0,Tiny,1008739
3,4096,0,0,Tiny,1816327
3,4096,0,0,Tiny,2400187
3,4096,0,0,Tiny,2805521
3,4096,0,0,Tiny,3327918
3,4096,0,0,Small,1705501
3,4096,0,0,Small,3523566
3,4096,0,0,Small,7167099
3,4096,0,0,Small,8981085
3,4096,0,0,Small,10687274
3,4096,0,0,Small,10641896
3,4096,0,0,Medium,3681364
3,4096,0,0,Medium,11681637
3,4096,0,0,Medium,15537330
3,4096,0,0,Medium,18132276
3,4096,0,0,Medium,21669171
3,4096,0,0,Medium,25354354
3,4096,0,0,Large,7203332
3,4096,0,0,Large,14219758
3,4096,0,0,Large,29802595
3,4096,0,0,Large,43978408
3,4096,0,0,Large,37207217
3,4096,0,0,Large,50643696
3,4096,0,0,Huge,13218190
3,4096,0,0,Huge,25522615
3,4096,0,0,Huge,43207648
3,4096,0,0,Huge,55850078
3,4096,0,0,Huge,83833862
3,4096,0,0,Huge,96046068
3,8192,0,1,Tiny,453216
3,8192,0,1,Tiny,320033
3,8192,0,1,Tiny,333659
3,8192,0,1,Tiny,293197
3,8192,0,1,Tiny,315694
3,8192,0,1,Small,1060083
3,8192,0,1,Small,1063015
3,8192,0,1,Small,997955
3,8192,0,1,Small,1074886
3,8192,0,1,Small,1121469
3,8192,0,1,Medium,2245219
3,8192,0,1,Medium,1768609
3,8192,0,1,Medium,1806277
3,8192,0,1,Medium,1803150
3,8192,0,1,Medium,1793737
3,8192,0,1,Large,3542042
3,8192,0,1,Large,3252485
3,8192,0,1,Large,3289982
3,8192,0,1,Large,3252152
3,8192,0,1,Large,3473893
3,8192,0,1,Huge,6013174
3,8192,0,1,Huge,6644833
3,8192,0,1,Huge,10253501
3,8192,0,1,Huge,6378497
3,8192,0,1,Huge,6166094
3,8192,0,0,Tiny,586382
3,8192,0,0,Tiny,1191203
3,8192,0,0,Tiny,1651463
3,8192,0,0,Tiny,1634576
3,8192,0,0,Tiny,2135028
3,8192,0,0,Tiny,2256560
3,8192,0,0,Small,1052721
3,8192,0,0,Small,2342066
3,8192,0,0,Small,4265030
3,8192,0,0,Small,5341203
3,8192,0,0,Small,5312600
3,8192,0,0,Medium,6335984
3,8192,0,0,Medium,2260364
3,8192,0,0,Medium,7336951
3,8192,0,0,Medium,10512567
3,8192,0,0,Medium,14676997
3,8192,0,0,Medium,17098908
3,8192,0,0,Medium,18451179
3,8192,0,0,Large,4197063
3,8192,0,0,Large,11424086
3,8192,0,0,Large,16652915
3,8192,0,0,Large,21016188
3,8192,0,0,Large,24716052
3,8192,0,0,Large,27812024
3,8192,0,0,Huge,7670186
3,8192,0,0,Huge,16666781
3,8192,0,0,Huge,22319351
3,8192,0,0,Huge,28884309
3,8192,0,0,Huge,35674119
5,32,0,1,Tiny,48034033
5,32,0,1,Tiny,23204886
5,32,0,1,Tiny,15778890
5,32,0,1,Tiny,15459147
5,32,0,1,Tiny,16698014
5,32,0,1,Small,111522754
5,32,0,1,Small,109369894
5,32,0,1,Small,108165829
5,32,0,1,Small,111205888
5,32,0,1,Small,110486391
5,32,0,1,Medium,248189462
5,32,0,1,Medium,282688192
5,32,0,1,Medium,255161891
5,32,0,1,Medium,269544766
5,32,0,1,Medium,258489206
5,32,0,1,Large,548734815
5,32,0,1,Large,531802380
5,32,0,1,Large,530130034
5,32,0,1,Large,522812111
5,32,0,1,Large,537816401
5,32,0,1,Huge,998987005
5,32,0,1,Huge,996474577
5,32,0,1,Huge,1007194376
5,32,0,1,Huge,917852282
5,32,0,1,Huge,960947385
5,32,0,0,Tiny,16792364
5,32,0,0,Tiny,40379728
5,32,0,0,Tiny,56256617
5,32,0,0,Tiny,74555348
5,32,0,0,Tiny,93401344
5,32,0,0,Small,111011029
5,32,0,0,Small,124742639
5,32,0,0,Small,237946951
5,32,0,0,Small,352423559
5,32,0,0,Small,468834238
5,32,0,0,Small,589846167
5,32,0,0,Small,702485302
5,32,0,0,Medium,264968270
5,32,0,0,Medium,564462872
5,32,0,0,Medium,828042140
5,32,0,0,Medium,1083232597
5,32,0,0,Medium,1357210696
5,32,0,0,Medium,1610536427
5,32,0,0,Large,525702824
5,32,0,0,Large,1027806658
5,32,0,0,Large,1525228542
5,32,0,0,Large,2105227666
5,32,0,0,Large,2621603304
5,32,0,0,Large,3137102054
5,32,0,0,Huge,1064175559
5,32,0,0,Huge,2089460928
5,32,0,0,Huge,3083548348
5,32,0,0,Huge,4082901738
5,32,0,0,Huge,5095519967
5,64,0,1,Tiny,8473801
5,64,0,1,Tiny,10047007
5,64,0,1,Tiny,9816270
5,64,0,1,Tiny,8422292
5,64,0,1,Tiny,7964990
5,64,0,1,Small,54754050
5,64,0,1,Small,57426649
5,64,0,1,Small,63211131
5,64,0,1,Small,55363018
5,64,0,1,Small,55988960
5,64,0,1,Medium,128271011
5,64,0,1,Medium,127821780
5,64,0,1,Medium,157974608
5,64,0,1,Medium,219184876
5,64,0,1,Medium,203789493
5,64,0,1,Large,268154213
5,64,0,1,Large,262517851
5,64,0,1,Large,262899058
5,64,0,1,Large,251723526
5,64,0,1,Large,269837544
5,64,0,1,Huge,484336231
5,64,0,1,Huge,486231434
5,64,0,1,Huge,489598600
5,64,0,1,Huge,507273118
5,64,0,1,Huge,490085523
5,64,0,0,Tiny,9104155
5,64,0,0,Tiny,17697037
5,64,0,0,Tiny,26619702
5,64,0,0,Tiny,35692313
5,64,0,0,Tiny,61897674
5,64,0,0,Tiny,81690919
5,64,0,0,Small,64119085
5,64,0,0,Small,124414822
5,64,0,0,Small,185893765
5,64,0,0,Small,243828653
5,64,0,0,Small,302445194
5,64,0,0,Medium,364929700
5,64,0,0,Medium,197792936
5,64,0,0,Medium,337155623
5,64,0,0,Medium,504380005
5,64,0,0,Medium,726658202
5,64,0,0,Medium,866783706
5,64,0,0,Medium,1020966956
5,64,0,0,Large,336591822
5,64,0,0,Large,667726478
5,64,0,0,Large,991660514
5,64,0,0,Large,1264597462
5,64,0,0,Large,1588464708
5,64,0,0,Large,1851604540
5,64,0,0,Huge,479939573
5,64,0,0,Huge,1024584159
5,64,0,0,Huge,1630998048
5,64,0,0,Huge,2146210396
5,64,0,0,Huge,2638029906
5,64,0,0,Huge,3145586470
5,128,0,1,Tiny,4633380
5,128,0,1,Tiny,4247156
5,128,0,1,Tiny,5495641
5,128,0,1,Tiny,6310539
5,128,0,1,Tiny,4313812
5,128,0,1,Small,28453887
5,128,0,1,Small,30418584
5,128,0,1,Small,29503644
5,128,0,1,Small,31401370
5,128,0,1,Small,38579028
5,128,0,1,Medium,76943700
5,128,0,1,Medium,69471884
5,128,0,1,Medium,73039877
5,128,0,1,Medium,67277189
5,128,0,1,Medium,63366898
5,128,0,1,Large,149895189
5,128,0,1,Large,147262548
5,128,0,1,Large,140173864
5,128,0,1,Large,133557142
5,128,0,1,Large,132454434
5,128,0,1,Huge,268812292
5,128,0,1,Huge,257515534
5,128,0,1,Huge,254503414
5,128,0,1,Huge,265911419
5,128,0,1,Huge,249397959
5,128,0,0,Tiny,4866096
5,128,0,0,Tiny,9694197
5,128,0,0,Tiny,14427273
5,128,0,0,Tiny,18686845
5,128,0,0,Tiny,18752378
5,128,0,0,Tiny,31825222
5,128,0,0,Small,33516026
5,128,0,0,Small,68492406
5,128,0,0,Small,101699611
5,128,0,0,Small,178022058
5,128,0,0,Small,208471691
5,128,0,0,Medium,239092339
5,128,0,0,Medium,107823476
5,128,0,0,Medium,165527395
5,128,0,0,Medium,233834427
5,128,0,0,Medium,302504035
5,128,0,0,Medium,366741936
5,128,0,0,Medium,436627769
5,128,0,0,Large,127965840
5,128,0,0,Large,260727003
5,128,0,0,Large,395953369
5,128,0,0,Large,528055058
5,128,0,0,Large,669711231
5,128,0,0,Large,816608345
5,128,0,0,Huge,271931170
5,128,0,0,Huge,528860611
5,128,0,0,Huge,789503337
5,128,0,0,Huge,1057886007
5,128,0,0,Huge,1313559982
5,256,0,1,Tiny,7011662
5,256,0,1,Tiny,6641245
5,256,0,1,Tiny,6648040
5,256,0,1,Tiny,6764477
5,256,0,1,Tiny,6777434
5,256,0,1,Small,28175929
5,256,0,1,Small,14273625
5,256,0,1,Small,26843497
5,256,0,1,Small,15397311
5,256,0,1,Small,14987084
5,256,0,1,Medium,34842961
5,256,0,1,Medium,32760669
5,256,0,1,Medium,31892817
5,256,0,1,Medium,32102889
5,256,0,1,Medium,32501242
5,256,0,1,Large,65618396
5,256,0,1,Large,67262095
5,256,0,1,Large,69595926
5,256,0,1,Large,68190578
5,256,0,1,Large,69003165
5,256,0,1,Huge,128604556
5,256,0,1,Huge,124978320
5,256,0,1,Huge,129006450
5,256,0,1,Huge,131227260
5,256,0,1,Huge,124688848
5,256,0,0,Tiny,2949816
5,256,0,0,Tiny,5279399
5,256,0,0,Tiny,12733197
5,256,0,0,Tiny,15220198
5,256,0,0,Tiny,17613314
5,256,0,0,Tiny,19456751
5,256,0,0,Small,15422905
5,256,0,0,Small,31135026
5,256,0,0,Small,51503559
5,256,0,0,Small,67806839
5,256,0,0,Small,87463082
5,256,0,0,Medium,105995881
5,256,0,0,Medium,50296272
5,256,0,0,Medium,84205248
5,256,0,0,Medium,120013800
5,256,0,0,Medium,155677928
5,256,0,0,Medium,201378686
5,256,0,0,Medium,236900211
5,256,0,0,Large,71780689
5,256,0,0,Large,140905479
5,256,0,0,Large,206971827
5,256,0,0,Large,278502242
5,256,0,0,Large,348227180
5,256,0,0,Large,423348399
5,256,0,0,Huge,133573265
5,256,0,0,Huge,263897894
5,256,0,0,Huge,399457283
5,256,0,0,Huge,542001504
5,256,0,0,Huge,672126612
5,512,0,1,Tiny,1652983
5,512,0,1,Tiny,1594719
5,512,0,1,Tiny,1437288
5,512,0,1,Tiny,1417376
5,512,0,1,Tiny,1419511
5,512,0,1,Small,8081490
5,512,0,1,Small,8016800
5,512,0,1,Small,7891537
5,512,0,1,Small,14813042
5,512,0,1,Small,7632114
5,512,0,1,Medium,16446560
5,512,0,1,Medium,26476702
